63238	Score	n	ഇരുപത്‌ എന്ന സംഖ്യ
63239	Score	v	കീറി അടയാളപ്പെടുത്തുക
63240	Score	v	കണക്കടയാളം വയ്‌ക്കുക
63241	Score	v	കൊടുക്കാനുള്ളത്‌ എണ്ണുക
63242	Score	v	പ്രാപിക്കുക
63243	Score	v	ലഭിക്കുക
165857	Score	n	വിജയാങ്കണങ്ങള്‍
165858	Score	n	കളിയിലെ പോയിന്റ്‌ നില
165859	Score	n	സംഗീതക്കുറിപ്പ്‌
165860	Score	n	ചലച്ചിത്രത്തിനോ നാടകത്തിനോ വേണ്ടി ചിട്ടപ്പെടുത്തിയ സംഗീതം
165866	Score	v	പോയിന്റുകള്‍ നേടുക
165867	Score	v	പോയിന്റുനില കുറിക്കുക
165868	Score	v	സംഗീതം ചിട്ടപ്പെടുത്തുക
165869	Score	v	വിജയിക്കുക
165870	Score	v	വിജയാങ്കങ്ങള്‍ നേടുക
194801	Score	-	കളിയിലെ പോയിന്‍റ് നില
194802	Score	-	സ്കോര്‍ നില
194803	Score	-	അതിര്‍ത്തിരേഖകൊത
194804	Score	-	വെട്ട്
194805	Score	-	ചെത്ത്
194806	Score	-	കളിയിലെ നേട്ടം
214032	Score	n	കളിയിലെ പോയിന്‍റ് നില
214033	Score	n	സംഗീതക്കുറിപ്പ്
214034	Score	n	ചലച്ചിത്രത്തിനോ നാടകത്തിനോ വേണ്ടി ചിട്ടപ്പെടുത്തിയ സംഗീതം
214035	Score	n	കൊത
165863	Score draw	n	സമനില
165864	Score draw	n	കളിയിലെ തുല്യനില
63346	Score out	v	വാക്കുകള്‍ വെട്ടിക്കളയുക
47460	Score points of	v	വാദത്തിലൂടെയോ പ്രത്യുത്തരത്തിലൂടെയോ ജയിക്കുക
63347	Score under	v	അടിവരയിടുക
165873	Scoreboard	n	സ്‌കോര്‍ ബോര്‍ഡ്‌
165874	Scoreboard	n	പോയിന്റു നില പ്രദര്‍ശിപ്പിക്കുന്ന ഫലകം
214036	Scoreboard	n	സ്കോര്‍   ബോര്‍ഡ്
214037	Scoreboard	n	പോയിന്‍റു നില പ്രദര്‍ശിപ്പിക്കുന്ന ഫലകം
165862	Scoreless	a	കളിയില്‍ പോയിന്റുകളൊന്നുമില്ലാത്ത
214038	Scoreless	a	കളിയില്‍ പോയിന്‍റുകളൊന്നുമില്ലാത്ത
165875	Scoreline	n	അവസാനപോയിന്റു നില
214039	Scoreline	n	അവസാനപോയിന്‍റു നില
63354	Scorer	n	നേടുന്നയാള്‍
63355	Scorer	n	മത്സരത്തില്‍ അമ്പയര്‍
165871	Scorer	n	കണക്കെഴുതുന്നവന്‍
165872	Scorer	n	സ്‌കോര്‍ കണക്കാക്കുന്നവന്‍
214040	Scorer	n	സ്കോര്‍ കണക്കാക്കുന്നവന്‍
165865	Scoresheet	n	കളിയില്‍ പോയിന്റുനില രേഖപ്പെടുത്തുന്ന കുറിപ്പ്‌
214041	Scoresheet	n	കളിയില്‍ പോയിന്‍റുനില രേഖപ്പെടുത്തുന്ന കുറിപ്പ്
63356	Scoria	n	ലോഹകല്‍ക്കം
63357	Scoria	n	അഗ്നി പര്‍വതം
63358	Scoria	n	അഗ്നിപര്‍വതം പൊട്ടുമ്പോള്‍ ലാവയായി പുറത്തുവരുന്ന ധാതു മണ്‌ഡലം
63351	Scoring	n	നേട്ടം
63352	Scoring	v	ആര്‍ജ്ജിക്കല്‍
63353	Scoring	n	കണക്കു കുറിക്കല്‍
63359	Scorn	n	അത്യന്താവജ്ഞ
63360	Scorn	n	തിരസ്‌കാരം
63361	Scorn	n	വിദ്വേഷം
63362	Scorn	n	പരിഹാസം
63363	Scorn	v	നിന്ദിക്കുക
63364	Scorn	n	പുച്ഛം
63365	Scorn	v	ധിക്കരിക്കല്‍
63366	Scorn	n	അവഹേളനം
63367	Scorn	n	പിരഹാസപാത്രം
63368	Scorn	v	പുച്ഛിക്കുക
63369	Scorn	v	പരിഹസിക്കുക
63370	Scorn	v	അലക്ഷ്യമായി കണക്കാക്കുക
63371	Scorn	v	ധിക്കരിക്കുക
165876	Scorn	v	തിരസ്‌കരിക്കുക
194807	Scorn	-	നിന്ദ
194808	Scorn	-	വെറുപ്പ്
194809	Scorn	-	ധിക്കാരം
110091	Scorner	n	നിന്ദിക്കുന്നവന്‍
110092	Scorner	n	നിന്ദകന്‍
63372	Scornful	a	നിന്ദാഗര്‍ഭമായ
63373	Scornful	a	സാവജ്ഞമായ
165877	Scornful	a	പുച്ഛത്തോടുകൂടിയ
194810	Scornful	a	പുച്ഛത്തോടു കൂടിയ
194811	Scornful	a	നിന്ദയുള്ള
194812	Scornful	a	നിന്ദ്യമായ
194813	Scornful	a	നീചമായ
214042	Scornful	a	പുച്ഛത്തോടുകൂടിയ
122817	Scornfully	n	നിന്ദയോടുകൂടി
122818	Scornfully	a	നിന്ദ്യമായി
122819	Scornfully	a	നീചമായി
63374	Scornfulness	n	അവജ്ഞ
63375	Scornfulness	n	വെറുപ്പ്‌
63377	Scorpio	n	വൃശ്ചികരാശി
63378	Scorpio	n	വൃശ്ചികനക്ഷത്ര സമൂഹം
165878	Scorpio	n	ഒരു നക്ഷത്രസമൂഹം
165879	Scorpio	n	വൃശ്ചികം
63380	Scorpioid	a	തേളുപോലെയുള്ള
63381	Scorpioid	-	അഗ്രം വളഞ്ഞ
63382	Scorpioid	n	വളഞ്ഞ വാലുള്ള ഒരു പുഴു
63379	Scorpion	n	തേള്‍
165884	Scorpion	n	വൃശ്ചിക രാശി
194814	Scorpion	n	ഒരിനം ചാട്ട
194815	Scorpion	n	വൃശ്ചികം
194816	Scorpion	n	ദുഷിച്ച മനുഷ്യന്‍
63383	Scot	n	നികുതി
63384	Scot	n	ചുങ്കം
165885	Scot	n	സ്‌കോട്ട്‌ലന്‍ഡില്‍ നിന്നുള്ള വ്യക്തി
165886	Scot	n	കരം
214043	Scot	n	സ്കോട്ട്ലന്‍ഡുകാരന്‍
165891	Scot free	adv	ദോഷം സംഭവിക്കാതെ
165892	Scot free	adv	ശിക്ഷ കിട്ടാതെ
63385	Scot-free	-	കേടുതട്ടാതെ
63386	Scot-free	a	നികുതിയില്ലാതെ
63387	Scot-free	a	തരക്കേടു കൂടാത്ത
63388	Scot-free	a	നിര്‍ബാധമായ
63389	Scot-free	-	ശിക്ഷത്രിക്കപ്പെടാതെ
63390	Scot-free	a	ദോഷമില്ലാത്ത
63391	Scot-free	a	ഹാനിപറ്റാത്ത
122820	Scot-free	-	ദോഷം സംഭവിക്കാതെ
122821	Scot-free	-	ശിക്ഷകിട്ടാതെ
122822	Scot-free	a	ബാധ്യതയില്ലാത്ത
122823	Scot-free	a	സുരക്ഷിതമായ
63392	Scotch	v	കീറുക
63393	Scotch	v	ദുര്‍ബലീകരിക്കുക
63394	Scotch	v	മുറിവേല്‍പിക്കുക
63395	Scotch	n	കോറല്‍
63396	Scotch	n	സൂക്ഷ്‌മഛിദ്രം
63397	Scotch	v	നിറുത്തുക
63398	Scotch	v	നിരോധിക്കുക
63399	Scotch	n	ചെറുവെട്ട്‌
63400	Scotch	n	മുറിവ്‌
63401	Scotch	n	ചക്രം
63402	Scotch	-	ചക്രത്തട
63403	Scotch	n	താങ്ങ്‌
63404	Scotch	-	സ്‌കോട്ടിലണ്ടു പ്രദേശത്ത്‌ ഉപയോഗത്തിലുള്ള ഇംഗ്ലീഷ്‌
63405	Scotch	n	അവരോധിനി
63406	Scotch	a	സ്‌കോട്ട്‌ ലണ്ടിനെക്കുറിച്ചുള്ള
165887	Scotch	a	സ്‌കോട്ട്‌ലന്‍ഡില്‍ നിന്നുള്ള
214044	Scotch	a	സ്കോട്ട്ലന്‍ഡില്‍ നിന്നുള്ള
165888	Scotch broth	n	ഒരിനം സൂപ്പ്‌
214045	Scotch broth	n	ഒരിനം സൂപ്പ്
165890	Scotch egg	n	പുഴുങ്ങിയ മുട്ട കൊണ്ടുണ്ടാക്കുന്ന ഒരിനം പലഹാരം
214046	Scotch egg	n	പുഴുങ്ങിയ മുട്ട കൊണ്ടുണ്ടാക്കുന്ന ഒരിനം പലഹാരം
100559	Scotch pebble	n	ഗോമേദകം
165889	Scotch tape	n	സുതാര്യമായ പശയുള്ള പ്ലാസ്റ്റിക്‌ നാട
214047	Scotch tape	n	സുതാര്യമായ പശയുള്ള പ്ലാസ്റ്റിക് നാട
63407	Scotch whisky	n	സ്‌കോച്ച്‌ മദ്യം
63408	Scotch whisky	-	വിസ്‌ക്കി
63410	Scotland yard	n	ലണ്ടന്‍ പോലീസിന്റെ ആസ്ഥാനം
63411	Scotland yard	n	രഹസ്യപ്പോലീസ്‌ വകുപ്പ്‌
165893	Scotland yard	n	അതിന്റെ പ്രസിദ്ധമായ കുറ്റാന്വേഷണ വിഭാഗം
214048	Scotland yard	n	ലണ്ടന്‍ പോലീസിന്‍റെ ആസ്ഥാനം
214049	Scotland yard	n	അതിന്‍റെ പ്രസിദ്ധമായ കുറ്റാന്വേഷണ വിഭാഗം
202111	Scotopic	a	ഇരുണ്ട വെളിച്ചത്തില്‍ ഉള്ള കാഴ്ച്ചയെ സുചിപ്പിക്കുന്നത്
165894	Scots	a	സ്‌കോട്ട്‌ലന്‍ഡില്‍ ജനിച്ച
214050	Scots	a	സ്കോട്ട്ലന്‍റില്‍ ജനിച്ച
165895	Scotsman	n	സ്‌കോട്ട്‌ലന്‍ഡുകാരന്‍
214051	Scotsman	n	സ്കോട്ട്ലന്‍റുകാരന്‍
165899	Scotswoman	n	സ്‌കോട്ട്‌ലന്റുകാരി
214052	Scotswoman	n	സ്കോട്ട്ലന്‍റുകാരി
165900	Scottish	a	സ്‌കോട്ട്‌ലന്‍ഡിനെ സംബന്ധിച്ച
214053	Scottish	a	സ്കോട്ട്ലന്‍ഡിനെ സംബന്ധിച്ച
165916	Scoul	n	ക്രുദ്ധമായ നോട്ടം
165917	Scoul	n	നീരസഭാവം
63419	Scounderlism	n	തെമ്മാടിത്തം
63420	Scounderlism	n	നീചത്വം
63412	Scoundrel	n	അധമന്‍
63413	Scoundrel	n	നീചന്‍
63414	Scoundrel	n	ആഭാസന്‍
63415	Scoundrel	n	നികൃഷ്‌ടന്‍
63416	Scoundrel	n	തെമ്മാടി
165901	Scoundrel	n	ഖലന്‍
194817	Scoundrel	-	വഞ്ചകന്‍
63417	Scoundrely	a	തെമ്മാടിയായ
63418	Scoundrely	a	ആഭാസനായ
63421	Scour	v	തേച്ചുമിനുക്കുക
63422	Scour	v	ജലം കൊണ്ടു ശുദ്ധമാക്കുക
63423	Scour	v	പരിശോധിക്കുക
63424	Scour	v	തേച്ചു കഴുകുക
63425	Scour	v	വിരേചിപ്പിക്കുക
63426	Scour	v	തേയ്‌ക്കല്‍
63427	Scour	-	കഴുകല്‍
63428	Scour	n	നാല്‍ക്കാലികളുടെ വയറ്റുപോക്ക്‌
63429	Scour	v	മായ്‌ക്കല്‍
63430	Scour	n	ശുദ്ധീകരണം
63431	Scour	v	ചുറ്റിത്തിരിയുക
63432	Scour	v	പലായനം ചെയ്യുക
63433	Scour	v	ശീഘ്രം പിന്തുടരുക
63434	Scour	v	തിരക്കിനടക്കുക
63435	Scour	v	തിരക്കിട്ട്‌ അന്വേഷിക്കുക
63436	Scour	v	അങ്ങോട്ടുമിങ്ങോട്ടും ഓടുക
165902	Scour	v	തേച്ചുകഴുകുക
165903	Scour	v	അരിച്ചുപെറുക്കുക
194818	Scour	-	അരിച്ചുപെറുക്കി തപ്പുക
194819	Scour	-	കടക്കുക
194820	Scour	n	ചുറ്റിത്തിരിയുകഉരച്ച് വൃത്തിയാക്കുക
194821	Scour	-	ത്ച്ചേുമിനുക്കുക
194822	Scour	n	വിരേചനം ചെയ്യുക
194823	Scour	-	പുറത്താക്കുകതേച്ചുകഴുകല്‍
194824	Scour	n	ചാലുതീര്‍ക്കല്‍ ഒഴിച്ചില്‍
194825	Scour	n	തുടയ്ക്കല്‍
63437	Scourer	n	തേച്ചുമിനുക്കുന്നവന്‍
63438	Scourer	n	മിനുക്കു കടലാസ്‌
63439	Scourer	n	മിനുക്കുന്ന ഉപകരണം
63440	Scourer	n	ചുറ്റിക്കറങ്ങുന്നവന്‍
165904	Scourer	n	തേച്ചുകഴുകാനുപയോഗിക്കുന്ന വസ്‌തു
214054	Scourer	n	തേച്ചുകഴുകാനുപയോഗിക്കുന്ന വസ്തു
63441	Scourge	-	ചാട്ട
63442	Scourge	n	ചമ്മട്ടി
63443	Scourge	n	ശിക്ഷ
63444	Scourge	n	ദൈവശിക്ഷ
63445	Scourge	n	മഹാവിപത്ത്‌
63446	Scourge	v	പ്രഹരിക്കുക
63447	Scourge	n	ചാട്ടവാര്‍
63448	Scourge	n	ദണ്‌ഡനം
63449	Scourge	n	മഹാക്രൂരന്‍
63450	Scourge	v	കഠിനമായി ശിക്ഷിക്കുക
165905	Scourge	n	വിപത്ത്‌
165906	Scourge	n	ഉപദ്രവം
194826	Scourge	-	വിപത്ത്
194827	Scourge	-	ഉപകരണം
194828	Scourge	v	ഉടക്കുചാട്ടഉപദ്രവിക്കുക
194829	Scourge	v	ശല്യപ്പെടുത്തുക
194830	Scourge	-	ചാട്ടയ്ക്കടിക്കുക
63451	Scourger	n	പ്രഹരം
63452	Scourger	n	കഠിന ശിക്ഷ
165907	Scouse	n	ലിവര്‍പൂള്‍കാരന്‍
165908	Scouser	n	ലിവര്‍പൂള്‍നിവാസി
63453	Scout	n	വിദ്യാര്‍ത്ഥി സേവനകന്‍
63454	Scout	v	ചുറ്റിസഞ്ചരിക്കുക
63455	Scout	n	ശത്രുസൈന്യ സാഹചര്യങ്ങളറിയാന്‍ നിയുക്തനാകുന്ന ചാരന്‍
63456	Scout	v	രംഗ നിരീക്ഷണം നടത്തുക
63457	Scout	v	ശത്രു സൈന്യസ്ഥിതി പരിശോധിക്കുക
63458	Scout	v	നിസ്സാരമാക്കുക
63459	Scout	v	പുച്ഛിച്ചു തള്ളുക
63460	Scout	v	ചാരവൃത്തി ചെയ്യുക
63461	Scout	v	അലക്ഷ്യമാക്കുക
63462	Scout	v	ഉപഹസിക്കുക
63463	Scout	v	അവഗണിക്കുക
165909	Scout	n	സ്‌കൗട്ട്‌ സംഘടനാംഗമായ ബാലന്‍
165910	Scout	n	ചാരന്‍
194831	Scout	n	സേവകവിദ്യാര്‍ത്ഥിചാരപ്പണി ചെയ്യുക
194832	Scout	n	രംഗനിരീക്ഷണം ചെയ്യുകപുച്ഛത്തോടെ നിരാകരിക്കുക
194833	Scout	n	തള്ളിക്കളയുക
194834	Scout	n	പരിഹസിക്കുക
194835	Scout	n	പുച്ഛിക്കുക
214055	Scout	n	സ്കൗട്ട് സംഘടനാംഗമായ ബാലന്‍
219983	Scout	n	നിരീക്ഷണ പടയാളി
63464	Scout movement	n	സന്നദ്ധസംഘ പ്രസ്ഥാനം
116399	Scout round for	v	ഒരു പ്രത്യേക സ്ഥലത്തെ കാര്യങ്ങള്‍ അന്വേഷിക്കുക
165911	Scoutmaster	n	സ്‌കൗട്ട്‌ പ്രസ്ഥാനത്തിന്റെ നേതാവ്‌
214056	Scoutmaster	n	സ്കൗട്ട് പ്രസ്ഥാനത്തിന്‍റെ നേതാവ്
63465	Scow	n	അടിപരന്ന തോണി
63466	Scow	n	കടത്തുവള്ളം
63467	Scowl	v	നെറ്റി ചുളിക്കുക
63468	Scowl	v	കോപിച്ചു നോക്കുക
63469	Scowl	v	ഈര്‍ഷ്യ പ്രകടിപ്പിക്കുക
63470	Scowl	v	മുഖം ചുളിക്കുക
63471	Scowl	v	മുഷിച്ചല്‍ കാട്ടുക
63472	Scowl	n	മുഖം കനപ്പിക്കല്‍
63473	Scowl	n	മങ്ങല്‍
122824	Scowl	n	ക്രുദ്ധമായ മുഖഭാവം
122825	Scowl	n	നോട്ടം
122826	Scowl	v	തുറിച്ചുനോട്ടംദേഷ്യഭാവത്തിലിരിക്കുക
122827	Scowl	v	മുഖം കനപ്പിക്കുക
122828	Scowl	v	തുറിച്ചുനോക്കുക
214057	Scowl	n	ക്രുദ്ധമായ നോട്ടം
214058	Scowl	n	നീരസഭാവം
63474	Scowling	a	ഈര്‍ഷ്യ കാട്ടുന്ന
63475	Scowling	a	കോപം പ്രകടിപ്പിക്കുന്ന
63476	Scowling	a	പുരികം ചുളിക്കുന്ന
63477	Scowlingly	a	കോപം പ്രകടിപ്പിക്കുന്നതായി
115695	Scp	-	സ്‌ട്രാറ്റെജിക്‌ കമ്പ്യൂട്ടിംഗ്‌ പ്രോഗ്രാം
115696	Scr	n	സിലിക്കോണ്‍ കണ്‍ട്രാള്‍ഡ്‌ റെക്‌റ്റിഫയര്‍
115697	Scr	n	സീക്വന്‍സ്‌ കണ്‍ട്രാള്‍ റജിസ്റ്റര്‍
63478	Scrabble	v	അള്ളപ്പിടിക്കുക
63479	Scrabble	v	എന്തെങ്കിലും വരയ്‌ക്കുക
63480	Scrabble	v	ഇഴഞ്ഞു നാലുകാലിന്‍മേല്‍ നടക്കുക
63481	Scrabble	v	ചുരണ്ടുക
63482	Scrabble	v	നിരര്‍ത്ഥകമായി എഴുതുക
63483	Scrabble	v	പറ്റിപിടിച്ചു കയറുക
63484	Scrabble	v	അള്ളിപ്പിടിക്കുക
63485	Scrabble	v	പറ്റിപ്പിടിച്ചു കയറുക
63486	Scrabble	v	ഇഴഞ്ഞു നാലു കാലിന്‍മേല്‍ നടക്കുക
165727	Scrabble	n	അക്ഷരമെഴുതിയ കട്ടകള്‍ നിരത്തി വാക്കുകളുണ്ടാക്കുന്ന രീതി
165918	Scrabble	v	പരതുക
165919	Scrabble	v	ചൊറിയുക
214059	Scrabble	n	അക്ഷരമെഴുതിയ കട്ടകള്‍ നിരത്തി വാക്കുകളുണ്ടാക്കുന്ന കളി
116400	Scrabble  about	v	തപ്പിത്തടയുക
63487	Scrag	-	മെലിഞ്ഞ ആളോ മൃഗമോ ചെടിയോ
63488	Scrag	n	എല്ലുള്ള മാംസം
63489	Scrag	v	തൂക്കിക്കൊല്ലുക
63490	Scrag	v	കഴുത്തിനു ഞെക്കിപ്പിടിക്കുക
63491	Scrag	v	കഴുത്തു ഞെരുക്കി ശ്വാസംമുട്ടിച്ചു കൊല്ലുക
63492	Scrag	v	കഴുത്തു പിരിക്കുക
63521	Scragged	a	മെലിഞ്ഞ
63522	Scragged	a	മുഴയുള്ള
63524	Scraggedness	v	മെലിയുക
63523	Scraggy	a	മെലിഞ്ഞ
165920	Scraggy	a	എല്ലുന്തിയ
165921	Scraggy	a	ശോഷിച്ച
121208	Scram	n	ധൃതി
121209	Scram	n	ആര്‍ത്തി
165922	Scram	interj	ഓടിപ്പോ!
165923	Scram	v	വേഗം പോ
214060	Scram	v	ഓടിപ്പോ!
214061	Scram	v	വേഗം പോ
63525	Scramble	v	പറ്റിപിടിച്ചു കയറുക
63526	Scramble	v	വെപ്രാളപ്പെടുക
63527	Scramble	v	റാഞ്ചുക
63528	Scramble	v	ധൃതിയിലും ഉല്‍ക്കണ്‌ഠാകുലമായും നീങ്ങുക
63529	Scramble	v	ആര്‍ത്തിയോടെ ചാടിപ്പിടിക്കുക
219313	Scramble	v	ഇഴയുക
63531	Scramble	n	വെപ്രാളപ്പെട്ടു ചാടിപ്പിടിക്കല്‍
63532	Scramble	v	മുട്ടയും പാലും വെണ്ണയും ചേര്‍ത്ത്‌ ഇളക്കി ചൂടാക്കി കൊഴുപ്പിക്കുക
219312	Scramble	n	പിടിയും വലിയും
165924	Scramble	v	അള്ളിപ്പിടിച്ചു കയറുക
165925	Scramble	v	പിടിവലി കൂട്ടുക
165926	Scramble	v	മത്സരിക്കുക
194304	Scramble	v	വിഷമിച്ചു കയറുക
194307	Scramble	n	റാഞ്ചല്‍
116401	Scramble into	v	വളരെ ധൃതിപിടിച്ച്‌ വസ്‌ത്രം ധരിക്കുക
115196	Scrambled	v	ഡാറ്റയെ തിരിച്ചറിയാൻ സാധിക്കാത്തവിധം മാറ്റുക
63533	Scrambling	a	വെപ്രാളപ്പെട്ടു ചാടിപ്പിടിക്കുന്നതായ
63534	Scramblingly	a	പിടിയും വലിയുമായി
63535	Scrap	n	കഷണം
63536	Scrap	n	ഭക്ഷണാവശിഷ്‌ടം
63537	Scrap	n	കടലാസുഖണ്‌ഡം
63538	Scrap	n	അവശിഷ്‌ടം
63539	Scrap	n	വിഷയസംഗ്രഹം
63540	Scrap	n	അടിപിടി
165927	Scrap	n	തരി
165928	Scrap	n	തുണ്ടം
165929	Scrap	n	നുറുക്ക്‌
165930	Scrap	n	ശകലം
174940	Scrap	v	ഉപയോഗശൂന്യമായത്   ഉപേക്ഷിക്കുക
194308	Scrap	-	തുണ്ട്
194309	Scrap	-	ഖണ്ഡം
194310	Scrap	v	ശകലംഉപേക്ഷിക്കുക
194311	Scrap	v	എറിഞ്ഞുകളയുക
194312	Scrap	-	തള്ളിക്കളയുകഅടിപിടി
194313	Scrap	-	കലഹം
194314	Scrap	v	കലന്പല്‍
194315	Scrap	v	വഴക്ക്അടിപടി കൂടുക
194316	Scrap	v	കലഹിക്കുക
194317	Scrap	-	വഴക്ക് കൂടുക
63541	Scrap-book	n	ശകലസംഗ്രഹം
63542	Scrap-book	n	ചിത്രവിവര പുസ്‌തകം
214062	Scrap-book	n	ചിത്രങ്ങള്‍
214063	Scrap-book	n	വാര്‍ത്താനുറുങ്ങുകള്‍ എന്നിവ വെട്ടിയൊട്ടിക്കുന്ന പുസ്തകം
63549	Scrap-heap	n	ചവറ്റുകൂന
63543	Scrap-iron	n	ഇരുമ്പുനുറുക്ക്‌
63544	Scrap-metal	n	വീണ്ടും ഉരുക്കാന്‍ മാത്രം തക്കതായ ലോഹക്കഷണം
165931	Scrapbook	n	ചിത്രങ്ങള്‍, വാര്‍ത്താനുറുങ്ങുകള്‍ എന്നിവ വെട്ടിയൊട്ടിക്കുന്ന പുസ്‌തകം
63552	Scrape	v	കര്‍ക്കശസ്വരം പുറപ്പെടുവിക്കുക
63553	Scrape	v	ഉരസുക
63554	Scrape	v	ചുരണ്ടുക
63555	Scrape	v	ഉരയ്‌ക്കുക
63556	Scrape	v	പരണ്ടുക
63557	Scrape	v	ചൊറിയുക
63558	Scrape	v	ചിരവുക
63559	Scrape	v	ഘര്‍ഷണം ചെയ്യുക
63560	Scrape	v	പരീക്ഷയില്‍ ഉരുണ്ടു പിരണ്ടു പാസ്സാവുക
63561	Scrape	v	ചീവുക
63562	Scrape	v	മിനുസപ്പെടുത്തുക
63563	Scrape	v	കഷ്‌ടിച്ച്‌ ഉപജീവനം നടത്തുക
63564	Scrape	v	അനൈപുണ്യേന പ്രണമിക്കുക
165932	Scrape	v	തൊലികളയുക
165933	Scrape	v	ഉരച്ചു നീങ്ങുക
194318	Scrape	v	ഉരസി തൊലിപോവുക
194319	Scrape	v	ചീകുക
202041	Scrape something off	idm	ഒരച്ചുകളയുക
120632	Scraped	a	ചുരണ്ടിയ
120633	Scraped	a	മിനുസപ്പെടുത്തിയ
108648	Scraped out	a	പുറത്തെടുക്കപ്പെട്ട
63565	Scraper	n	ചുരണ്ടുന്നയാള്‍
63566	Scraper	n	വാദ്യം അപസ്വരത്തില്‍ വായിക്കുന്നവന്‍
63567	Scraper	-	കൈച്ചിരവ
63568	Scraper	n	ചീവുളി
63569	Scraper	n	മണ്‍വെട്ടി
63570	Scraper	n	കൃപണന്‍
63571	Scraper	n	ചുരണ്ടി
63572	Scraper	n	ഘര്‍ഷണി
200443	Scraper	n	ഉളി
63573	Scraping	n	ചുരണ്ടിയ പൊടി
63574	Scraping	n	കുപ്പ
63575	Scraping	n	അടിച്ചു വാരിയ ചപ്പ്‌
63576	Scraping	n	ചവര്‍
63550	Scrappily	a	തുണ്ടുതണ്ടായി
63551	Scrappiness	n	വിച്ഛിന്നത
63545	Scrappy	a	കഷണം കഷണമായ
63546	Scrappy	a	തുണ്ടുതുതണ്ടായ
63547	Scrappy	a	ചേര്‍ച്ചിയില്ലാത്ത
63548	Scrappy	a	വിച്ഛിന്നമായ
120668	Scraps	n	അവശിഷ്‌ടങ്ങള്‍
120669	Scraps	n	കഷ്‌ണങ്ങള്‍
63579	Scratch	v	ചുരണ്ടുക
63580	Scratch	v	പോറുക
63581	Scratch	v	ചൊറിയുക
63582	Scratch	v	വികൃതമായി എഴുതുക
63583	Scratch	v	മത്സരത്തില്‍ നിന്ന്‌ പിന്‍വലിക്കുക
63584	Scratch	n	പോറൽ
63585	Scratch	n	മുറിവ്‌
63586	Scratch	v	വെട്ടിക്കളയുക
63587	Scratch	n	കീറല്‍
63588	Scratch	n	ചൊറിച്ചില്‍
63589	Scratch	n	പരീക്ഷ
63590	Scratch	n	തിരുത്തല്‍
63591	Scratch	n	ധൈര്യപരീക്ഷ
63592	Scratch	v	മായ്‌ക്കുക
165934	Scratch	v	കോറുക
165935	Scratch	v	കോറിയിടുക
165936	Scratch	v	കുഴിച്ചെഴുതുക
165937	Scratch	v	മായ്‌ച്ചുകളയുക
165938	Scratch	v	പിന്‍വലിയുക
165939	Scratch	v	മാന്തുക
194320	Scratch	-	കോറുക
194321	Scratch	-	ദേഹം ചൊറിയുക
194322	Scratch	-	മാന്തിക്കുഴിക്കുക
194323	Scratch	-	പോറുക
194324	Scratch	-	മാന്തുകമാന്തല്‍
194325	Scratch	n	ചൊറിഞ്ഞതുമൂലമുണ്ടായ പാട്
194326	Scratch	n	മുറിവ്
194327	Scratch	-	പോറല്‍
194328	Scratch	-	മാന്തുന്നതിന്‍റെ ശബ്ദം
194329	Scratch	n	വരയ്ക്കല്‍
116403	Scratch ones head	v	കഠിനമായി ചിന്തിക്കുക
63597	Scratch-work	-	കല്‍ക്കുമ്മായമിടല്‍
112651	Scratched	a	പോറിയ
63595	Scratchier	n	മാന്തുന്നവന്‍
63596	Scratchier	n	റാഞ്ചന്‍പക്ഷി
103260	Scratching	n	മാന്തല്‍
103261	Scratching	-	മാന്ത്‌
103262	Scratching	n	കോറല്‍
103263	Scratching	-	വാറല്‍
103264	Scratching	n	വെട്ടല്‍
103265	Scratching	n	തിരുത്തല്‍
103266	Scratching	-	പോറൽ
103267	Scratching	n	ചൊറിയല്‍
110259	Scratching sensation	-	മാന്തിന്റെ വേദന അഥവാ നീറ്റല്‍
63593	Scratchy	a	മത്സരത്തില്‍ നിന്നു പിന്‍വലിക്കുന്നതായ
63594	Scratchy	a	വെട്ടിക്കളയുന്നതായ
122777	Scratchy	a	കിറുകിറാശബ്ദമുണ്ടാക്കുന്ന
122778	Scratchy	a	അപശബ്ദമുണ്ടാക്കുന്ന
63598	Scrawl	v	വല്ലാതെ വരയ്‌ക്കുക
63599	Scrawl	v	വൃത്തികേടായി എഴുതുക
63600	Scrawl	-	വൃത്തികെ
63601	Scrawl	n	വ്യക്തമല്ലാത്ത കുറിപ്പ്‌
63602	Scrawl	v	കുത്തിക്കുറിക്കുക
63603	Scrawl	n	കുത്തിക്കുറിപ്പ്‌
63604	Scrawl	-	വായിക്കാന്‍ പ്രയാസമുള്ള എഴുത്ത്‌
165940	Scrawl	v	കുത്തിവരയ്‌ക്കുക
165941	Scrawl	v	വായിക്കാത്തവിധം കോറിയിടുക
194330	Scrawl	n	കുത്തിവരയ്ക്കുക
194331	Scrawl	-	അലക്ഷ്യമായി എഴുതുക
194332	Scrawl	n	കുത്തിക്കുറിക്കുകമോശമായ കയ്യക്ഷരം
194333	Scrawl	-	അശ്രദ്ധയോടെയുള്ള എഴുത്ത്
194334	Scrawl	n	അശ്രദ്ധമായ എഴുത്ത്
214064	Scrawl	v	കുത്തിവരയ്ക്കുക
214065	Scrawl	v	വായിക്കാത്തവിധം കോറിയിടുക
63605	Scrawling	a	ഈര്‍ഷ്യ കാട്ടുന്ന
